CHARGE CODE;rate_final;TIPO DE RENTA
RC_PLANRE722;17.71;ADELANTADA
RC_PLANRE73;220.17;VENCIDA
RC_PLANRE74;254.07;VENCIDA
RC_PLANRE75;42.29;ADELANTADA
RC_PLANRE76;53.3;VENCIDA
RC_PLANRE77;127.03;VENCIDA
RC_PLANRE78;118.56;VENCIDA
RC_PLANRE79;110.08;VENCIDA
RC_PLANRE80;76.19;VENCIDA
RC_PLANRE81;59.24;VENCIDA
RC_PLANRE82;50.76;VENCIDA
RC_PLANRE83;42.49;VENCIDA
RC_PLANRE84;122.08;VENCIDA
RC_PLANRE85;105.13;VENCIDA
RC_PLANRE86;96.65;VENCIDA
RC_PLANRE87;66.99;VENCIDA
RC_PLANRE88;63.47;ADELANTADA
RC_PLANRE89;67.71;ADELANTADA
RC_PLANRE90;72.79;ADELANTADA
RC_PLANRE91;84.66;ADELANTADA
RC_PLANRE92;101.61;ADELANTADA
RC_PLANRE93;127.03;ADELANTADA
RC_PLANRE94;169.4;ADELANTADA
RC_PLANRE95;50.85;VENCIDA
RC_PLANRE96;42.28;ADELANTADA
RC_PLANRE97;47.37;ADELANTADA
RC_PLANRE98;93.14;VENCIDA
RC_PLANRE99;50.76;ADELANTADA
RC_SERVCO01;6.69;
RC_SERVCO02;13.6;
RC_SERVCO03;18.56;
RC_SERVCO04;38.05;
RC_SERVCO05;47.37;
RC_SERVCO06;27.03;
RC_SERVCO07;40.8;
RC_SERVCO08;67.71;
RC_SERVCO09;119;
RC_SERVCO10;34;
RC_SERVCO11;97.46;
RC_SERVCO12;48.64;
RC_SERVCO13;0;
RC_SERVCO14;0;
RC_SERVCO15;0;
RC_SERVCO15;41.53;
RC_SERVCO16;16.1;
RC_SERVCO17;0;
RC_SERVCO18;10.08;
RC_SERVCO19;14.41;
RC_SERVCO20;46.61;
RC_SERVCO21;72.03;
RC_SERVCO22;109.32;
RC_SERVCO23;9.24;
RC_SERVCO24;0;
RC_SERVCO25;0;
RC_SERVCO26;4.62;
RC_SERVCO27;9.75;
RC_SERVCO28;25.85;
RC_SERVCO29;22.8;
RC_SERVCO30;177.88;
RC_SERVCO31;32.97;
RC_SERVCO32;16.86;
RC_SERVCO33;17.71;
RC_SERVCO34;16.86;
RC_SERVCO35;8.05;
RC_SERVCO36;26.69;
RC_SERVCO37;19.92;
RC_SERVCO38;7.2;
RC_SERVCO39;5.51;
RC_SERVCO40;20.25;
RC_SERVCO41;18.56;
RC_SERVCO42;84.66;
RC_SERVCO43;105.51;
RC_SERVCO44;35.17;
RC_SERVCO45;46.19;
RC_SERVCO46;79.24;
RC_SERVCO47;99.92;
RC_SERVCO48;20;
RC_SERVCO49;67.8;
RC_SERVRE01;10.17;
RC_SERVRE02;21.19;
RC_SERVRE03;31.36;
RC_SERVRE04;43.22;
RC_SERVRE05;8.47;
RC_SERVRE06;18.64;
RC_SERVRE07;27.97;
RC_SERVRE08;38.98;
RC_SERVRE09;0.8;
RC_SERVRE10;1.3;
RC_SERVRE11;1.6;
RC_SERVRE12;2.54;
RC_SERVRE13;4.24;
RC_SERVRE14;6.78;
RC_SERVRE15;12.71;
RC_SIM_Recibo;0.85;
RC1_ASISTBASICO;2.74;
RC1_ASISTINTEGR;4.11;
RC1_ASISTINTTIT;3.59;
RC1_ASISTNEGO;8.22;
RC1_ASISTPREM;6.41;
RC1_CASROA1;0;
RC1_DT_LL_CICLI;5.06;
RC1_ESCUDOMOV;5.93;
RC1_EVERNOTE;0;
RC1_FACTDETALLE;1.15;
RC1_MEMBSMARTBU;42.37;
RC1_MEMBSMARTRV;42.37;
RC1_MEMBSMOVONE;135.59;
RC1_MULTIASISTE;9.32;
RC1_NAPSTER;0;
RC1_NIJIMEN;2.54;
RC1_NIJIMENB;2.54;
RC1_PAQ1;8.47;
RC1_PAQ10;12;
RC1_PAQ100;8.47;
RC1_PAQ101;3.39;
RC1_PAQ102;6.78;
RC1_PAQ103;6;
RC1_PAQ104;15;
RC1_PAQ105;3.39;
RC1_PAQ106;6.78;
RC1_PAQ107;7.63;
RC1_PAQ108;12.71;
RC1_PAQ109;16.95;
RC1_PAQ11;18;
RC1_PAQ110;12.71;
RC1_PAQ112;10.17;
RC1_PAQ113;16.95;
RC1_PAQ114;8.47;
RC1_PAQ115;13.56;
RC1_PAQ116;15.25;
RC1_PAQ117;16.95;
RC1_PAQ118;10.17;
RC1_PAQ12;24;
RC1_PAQ120;10.17;
RC1_PAQ121;8.47;
RC1_PAQ122;16.95;
RC1_PAQ123;10.17;
RC1_PAQ124;12.71;
RC1_PAQ125;12.71;
RC1_PAQ126;5.09;
RC1_PAQ127;42.28;
RC1_PAQ128;84.56;
RC1_PAQ129;38.13;
RC1_PAQ13;30;
RC1_PAQ130;12.71;
RC1_PAQ131;12.71;
RC1_PAQ132;12.71;
RC1_PAQ133;84.56;
RC1_PAQ134;3.39;
RC1_PAQ135;6.78;
RC1_PAQ136;4.24;
RC1_PAQ137;8.47;
RC1_PAQ138;2.12;
RC1_PAQ139;10.59;
RC1_PAQ14;36;
RC1_PAQ140;8.39;
RC1_PAQ141;20.97;
RC1_PAQ142;30.51;
RC1_PAQ143;25.42;
RC1_PAQ144;20.34;
RC1_PAQ145;15.25;
RC1_PAQ146;2.11;
RC1_PAQ147;4.24;
RC1_PAQ148;12.71;
RC1_PAQ149;18.64;
RC1_PAQ15;30.51;
RC1_PAQ150;42.37;
RC1_PAQ151;66.95;
RC1_PAQ152;117.8;
RC1_PAQ153;210.17;
RC1_PAQ154;22.88;
RC1_PAQ155;38.13;
RC1_PAQ156;63.56;
RC1_PAQ157;25.42;
RC1_PAQ158;50.85;
RC1_PAQ159;8.47;
RC1_PAQ16;13.56;
RC1_PAQ160;67.8;
RC1_PAQ161;16.95;
RC1_PAQ162;88.98;
RC1_PAQ163;84.74;
RC1_PAQ164;16.95;
RC1_PAQ165;8.47;
RC1_PAQ166;25.42;
RC1_PAQ167;46.61;
RC1_PAQ168;67.8;
RC1_PAQ169;88.98;
RC1_PAQ17;16.1;
RC1_PAQ170;110.17;
RC1_PAQ171;12.71;
RC1_PAQ18;21.19;
RC1_PAQ182;0;
RC1_PAQ182;40;
RC1_PAQ184;5;
RC1_PAQ185;0;
RC1_PAQ186;0;
RC1_PAQ187;8.22;
RC1_PAQ188;12.33;
RC1_PAQ189;20.56;
RC1_PAQ19;25.42;
RC1_PAQ191;8.22;
RC1_PAQ192;13.7;
RC1_PAQ193;19.19;
RC1_PAQ194;32.89;
RC1_PAQ195;13.7;
RC1_PAQ196;7.34;
RC1_PAQ197;10.96;
RC1_PAQ198;18.42;
RC1_PAQ199;19.19;
RC1_PAQ2;12.71;
RC1_PAQ20;10.17;
RC1_PAQ200;11.37;
RC1_PAQ201;3.45;
RC1_PAQ202;8.3;
RC1_PAQ203;11.51;
RC1_PAQ204;18.42;
RC1_PAQ205;24.18;
RC1_PAQ206;29.93;
RC1_PAQ208;50.69;
RC1_PAQ209;71.88;
RC1_PAQ21;7;
RC1_PAQ211;94.44;
RC1_PAQ212;57.57;
RC1_PAQ213;80.62;
RC1_PAQ214;9.59;
RC1_PAQ215;13.81;
RC1_PAQ216;19.19;
RC1_PAQ217;26.04;
RC1_PAQ218;13.7;
RC1_PAQ219;87.53;
RC1_PAQ22;10;
RC1_PAQ220;69.11;
RC1_PAQ221;41.47;
RC1_PAQ222;61.05;
RC1_PAQ223;19.19;
RC1_PAQ224;2.54;
RC1_PAQ228;25.42;
RC1_PAQ229;29.66;
RC1_PAQ23;10.17;
RC1_PAQ230;33.9;
RC1_PAQ231;38.14;
RC1_PAQ232;42.37;
RC1_PAQ234;50.85;
RC1_PAQ235;59.32;
RC1_PAQ236;67.8;
RC1_PAQ237;76.27;
RC1_PAQ238;84.75;
RC1_PAQ239;93.22;
RC1_PAQ24;12.71;
RC1_PAQ242;38.14;
RC1_PAQ243;42.37;
RC1_PAQ244;46.61;
RC1_PAQ245;50.85;
RC1_PAQ246;59.32;
RC1_PAQ247;67.8;
RC1_PAQ248;76.27;
RC1_PAQ249;84.75;
RC1_PAQ25;9.9;
RC1_PAQ250;93.22;
RC1_PAQ251;101.69;
RC1_PAQ255;8.22;
RC1_PAQ256;34.75;
RC1_PAQ26;24.75;
RC1_PAQ27;12.71;
RC1_PAQ28;10.75;
RC1_PAQ281;2.3;
RC1_PAQ282;3;
RC1_PAQ283;3.5;
RC1_PAQ29;12.71;
RC1_PAQ293;66.71;
RC1_PAQ294;8.8;
RC1_PAQ295;21.19;
RC1_PAQ296;25.42;
RC1_PAQ297;33.9;
RC1_PAQ298;38.14;
RC1_PAQ299;42.37;
RC1_PAQ3;10.17;
RC1_PAQ30;10.49;
RC1_PAQ300;46.61;
RC1_PAQ301;50.85;
RC1_PAQ302;55.08;
RC1_PAQ303;72.04;
RC1_PAQ304;76.28;
RC1_PAQ306;84.76;
RC1_PAQ307;93.22;
RC1_PAQ308;97.46;
RC1_PAQ309;101.7;
RC1_PAQ31;14.68;
RC1_PAQ310;105.94;
RC1_PAQ312;131.36;
RC1_PAQ313;135.6;
RC1_PAQ314;139.84;
RC1_PAQ315;144.08;
RC1_PAQ32;31.46;
RC1_PAQ328;93.22;
RC1_PAQ33;41.95;
RC1_PAQ330;101.7;
RC1_PAQ334;139.84;
RC1_PAQ335;144.08;
RC1_PAQ336;88.98;
RC1_PAQ339;50.85;
RC1_PAQ34;20.97;
RC1_PAQ341;25.42;
RC1_PAQ342;38.14;
RC1_PAQ343;67.8;
RC1_PAQ344;88.98;
RC1_PAQ345;127.12;
RC1_PAQ346;22;
RC1_PAQ347;33;
RC1_PAQ348;50;
RC1_PAQ349;77;
RC1_PAQ35;12.71;
RC1_PAQ350;111;
RC1_PAQ351;55.08;
RC1_PAQ352;3.38;
RC1_PAQ353;25.41;
RC1_PAQ354;10;
RC1_PAQ355;3.78;
RC1_PAQ356;6.5;
RC1_PAQ357;9;
RC1_PAQ358;12;
RC1_PAQ359;16;
RC1_PAQ36;8.47;
RC1_PAQ360;20;
RC1_PAQ361;23;
RC1_PAQ362;26;
RC1_PAQ363;30;
RC1_PAQ364;35;
RC1_PAQ366;12.71;
RC1_PAQ367;21.19;
RC1_PAQ368;25.42;
RC1_PAQ369;38.14;
RC1_PAQ37;10.17;
RC1_PAQ370;67.8;
RC1_PAQ371;105.94;
RC1_PAQ372;127.12;
RC1_PAQ373;63.56;
RC1_PAQ374;59.32;
RC1_PAQ375;55.07;
RC1_PAQ376;50.85;
RC1_PAQ377;46.61;
RC1_PAQ378;12.71;
RC1_PAQ379;16.94;
RC1_PAQ38;9;
RC1_PAQ380;25.42;
RC1_PAQ381;38.13;
RC1_PAQ382;55.08;
RC1_PAQ383;37.95;
RC1_PAQ384;29.52;
RC1_PAQ385;42.37;
RC1_PAQ386;88.98;
RC1_PAQ387;80.51;
RC1_PAQ388;72.03;
RC1_PAQ389;63.56;
RC1_PAQ39;15;
RC1_PAQ390;67.8;
RC1_PAQ391;88.98;
RC1_PAQ392;63.56;
RC1_PAQ393;63.56;
RC1_PAQ394;42.37;
RC1_PAQ395;16.95;
RC1_PAQ396;21.19;
RC1_PAQ397;29.66;
RC1_PAQ398;38.14;
RC1_PAQ399;50.85;
RC1_PAQ4;12.71;
RC1_PAQ40;25;
RC1_PAQ400;76.27;
RC1_PAQ401;84.75;
RC1_PAQ402;127.12;
RC1_PAQ404;25.42;
RC1_PAQ405;50.9;
RC1_PAQ406;42.37;
RC1_PAQ407;82.46;
RC1_PAQ408;41.23;
RC1_PAQ409;169.49;
RC1_PAQ41;35;
RC1_PAQ410;50.85;
RC1_PAQ411;67.8;
RC1_PAQ412;25.42;
RC1_PAQ413;25.42;
RC1_PAQ414;4;
RC1_PAQ415;4.5;
RC1_PAQ416;5;
RC1_PAQ417;6;
RC1_PAQ418;7;
RC1_PAQ419;11;
RC1_PAQ42;10;
RC1_PAQ420;4.23;
RC1_PAQ421;8.47;
RC1_PAQ422;10.16;
RC1_PAQ423;12.71;
RC1_PAQ424;22.88;
RC1_PAQ425;46.61;
RC1_PAQ426;88.98;
RC1_PAQ427;110.16;
RC1_PAQ428;97.45;
RC1_PAQ429;84.74;
RC1_PAQ43;10;
RC1_PAQ430;59.32;
RC1_PAQ431;127.11;
RC1_PAQ432;152.54;
RC1_PAQ433;169.49;
RC1_PAQ434;63.56;
RC1_PAQ435;63.56;
RC1_PAQ436;59.32;
RC1_PAQ437;59.32;
RC1_PAQ438;55.08;
RC1_PAQ439;55.08;
RC1_PAQ44;16.95;
RC1_PAQ440;105.93;
RC1_PAQ441;105.93;
RC1_PAQ442;101.69;
RC1_PAQ443;101.69;
RC1_PAQ444;50.85;
RC1_PAQ445;50.85;
RC1_PAQ446;93.22;
RC1_PAQ447;93.22;
RC1_PAQ448;84.74;
RC1_PAQ449;84.74;
RC1_PAQ45;29.66;
RC1_PAQ450;72.03;
RC1_PAQ451;72.03;
RC1_PAQ452;59.9;
RC1_PAQ453;55.29;
RC1_PAQ454;41.47;
RC1_PAQ455;35.59;
RC1_PAQ459;80.62;
RC1_PAQ46;10.17;
RC1_PAQ460;47.46;
RC1_PAQ461;59.32;
RC1_PAQ462;35.59;
RC1_PAQ463;8.47;
RC1_PAQ464;12.71;
RC1_PAQ465;16.95;
RC1_PAQ466;18.64;
RC1_PAQ467;12.71;
RC1_PAQ468;84.74;
RC1_PAQ469;84.74;
RC1_PAQ47;29.66;
RC1_PAQ470;11.7;
RC1_PAQ471;116.53;
RC1_PAQ472;50.85;
RC1_PAQ473;76.27;
RC1_PAQ474;97.46;
RC1_PAQ475;2.54;
RC1_PAQ476;116.53;
RC1_PAQ477;139.83;
RC1_PAQ478;4.24;
RC1_PAQ479;8.47;
RC1_PAQ48;2.5;
RC1_PAQ480;10.17;
RC1_PAQ481;15.25;
RC1_PAQ482;16.95;
RC1_PAQ483;29.66;
RC1_PAQ484;13.56;
RC1_PAQ485;8.47;
RC1_PAQ486;8.47;
RC1_PAQ487;16.95;
RC1_PAQ488;25.42;
RC1_PAQ489;84.75;
RC1_PAQ49;5;
RC1_PAQ490;8.47;
RC1_PAQ491;8.47;
RC1_PAQ492;12.71;
RC1_PAQ493;93.2;
RC1_PAQ494;38.13;
RC1_PAQ495;50.84;
RC1_PAQ496;83.89;
RC1_PAQ497;168.64;
RC1_PAQ498;33.05;
RC1_PAQ499;41.52;
RC1_PAQ5;16.95;
RC1_PAQ50;10;
RC1_PAQ500;58.47;
RC1_PAQ501;117.79;
RC1_PAQ502;8.47;
RC1_PAQ503;67.8;
RC1_PAQ504;8.47;
RC1_PAQ505;10.17;
RC1_PAQ506;1.69;
RC1_PAQ507;4.24;
RC1_PAQ508;5.93;
RC1_PAQ509;5.93;
RC1_PAQ51;12.5;
RC1_PAQ52;21.19;
RC1_PAQ53;59.32;
RC1_PAQ533;25.17;
RC1_PAQ534;16.52;
RC1_PAQ535;9.53;
RC1_PAQ536;64.1;
RC1_PAQ537;85.47;
RC1_PAQ538;51.28;
RC1_PAQ539;64.1;
RC1_PAQ54;88.98;
RC1_PAQ540;6.41;
RC1_PAQ541;119.66;
RC1_PAQ541C;119.66;
RC1_PAQ542;153.85;
RC1_PAQ542C;153.85;
RC1_PAQ543;25.64;
RC1_PAQ544;16.03;
RC1_PAQ545;67.52;
RC1_PAQ545C;67.52;
RC1_PAQ546;32.05;
RC1_PAQ547;85.47;
RC1_PAQ547C;85.47;
RC1_PAQ548;25.65;
RC1_PAQ549;119.66;
RC1_PAQ55;118.64;
RC1_PAQ550;153.85;
RC1_PAQ551;16.03;
RC1_PAQ552;32.05;
RC1_PAQ553;2.54;
RC1_PAQ554;6.36;
RC1_PAQ555;12.71;
RC1_PAQ556;19.07;
RC1_PAQ557;25.42;
RC1_PAQ558;38.13;
RC1_PAQ559;50.84;
RC1_PAQ56;12.71;
RC1_PAQ560;63.55;
RC1_PAQ561;101.68;
RC1_PAQ562;127.1;
RC1_PAQ563;152.52;
RC1_PAQ564;63.55;
RC1_PAQ565;153.85;
RC1_PAQ566;216.07;
RC1_PAQ567;228.78;
RC1_PAQ568;241.49;
RC1_PAQ569;254.2;
RC1_PAQ57;12.71;
RC1_PAQ570;2.5;
RC1_PAQ571;1.5;
RC1_PAQ572;8;
RC1_PAQ573;5;
RC1_PAQ574;19.8;
RC1_PAQ575;49.5;
RC1_PAQ576;19.07;
RC1_PAQ577;38.13;
RC1_PAQ578;72.6;
RC1_PAQ579;8.25;
RC1_PAQ58;16.94;
RC1_PAQ580;110.08;
RC1_PAQ581;101.61;
RC1_PAQ582;93.14;
RC1_PAQ583;84.66;
RC1_PAQ584;67.71;
RC1_PAQ585;59.24;
RC1_PAQ586;50.76;
RC1_PAQ587;42.29;
RC1_PAQ588;38.9;
RC1_PAQ589;33.81;
RC1_PAQ59;30.42;
RC1_PAQ590;118.56;
RC1_PAQ591;76.19;
RC1_PAQ592;30.42;
RC1_PAQ593;25.34;
RC1_PAQ594;169.41;
RC1_PAQ595;143.98;
RC1_PAQ596;127.03;
RC1_PAQ6;25.42;
RC1_PAQ60;38.9;
RC1_PAQ61;38.9;
RC1_PAQ62;21.14;
RC1_PAQ63;38.9;
RC1_PAQ64;84.56;
RC1_PAQ65;211.4;
RC1_PAQ66;42.28;
RC1_PAQ67;13.56;
RC1_PAQ68;25.42;
RC1_PAQ69;33.9;
RC1_PAQ7;12.71;
RC1_PAQ70;63.56;
RC1_PAQ71;93.22;
RC1_PAQ72;122.88;
RC1_PAQ73;30.42;
RC1_PAQ74;38.68;
RC1_PAQ75;12.88;
RC1_PAQ76;41.18;
RC1_PAQ77;29.41;
RC1_PAQ78;24.58;
RC1_PAQ79;33.05;
RC1_PAQ8;16.95;
RC1_PAQ80;8.47;
RC1_PAQ81;46.61;
RC1_PAQ82;38.14;
RC1_PAQ83;16.95;
RC1_PAQ84;29.66;
RC1_PAQ85;67.8;
RC1_PAQ86;10.17;
RC1_PAQ87;10.17;
RC1_PAQ88;20;
RC1_PAQ89;21;
RC1_PAQ9;25.42;
RC1_PAQ90;30;
RC1_PAQ91;30.42;
RC1_PAQ92;43.22;
RC1_PAQ93;8.47;
RC1_PAQ94;8.47;
RC1_PAQ95;4;
RC1_PAQ96;8;
RC1_PAQ97;8.47;
RC1_PAQ99;10.17;
RC1_PLANLA1;84.66;ADELANTADA
RC1_PLANLA2;93.13;ADELANTADA
RC1_PLANLA3;110.08;ADELANTADA
RC1_PLANLA4;84.66;ADELANTADA
RC1_PLANLA5;93.14;ADELANTADA
RC1_PLANLA6;110.08;ADELANTADA
RC1_PLANLA7;25.33;ADELANTADA
RC1_PLANLA8;21.95;ADELANTADA
RC1_PLB100;17.8;ADELANTADA
RC1_PLB101;18.64;ADELANTADA
RC1_PLB102;18.64;ADELANTADA
RC1_PLB103;18.64;VENCIDA
RC1_PLB104;42.37;ADELANTADA
RC1_PLB105;18.64;ADELANTADA
RC1_PLB106;19.49;ADELANTADA
RC1_PLB107;19.49;ADELANTADA
RC1_PLB108;19.49;ADELANTADA
RC1_PLB109;19.49;ADELANTADA
RC1_PLB110;20.34;ADELANTADA
RC1_PLB111;20.34;ADELANTADA
RC1_PLB112;20.34;ADELANTADA
RC1_PLB113;21.19;ADELANTADA
RC1_PLB114;21.19;ADELANTADA
RC1_PLB115;22.03;ADELANTADA
RC1_PLB116;22.03;ADELANTADA
RC1_PLB117;22.03;ADELANTADA
RC1_PLB118;22.88;ADELANTADA
RC1_PLB119;22.88;ADELANTADA
RC1_PLB120;23.73;ADELANTADA
RC1_PLB121;23.73;ADELANTADA
RC1_PLB122;23.73;ADELANTADA
RC1_PLB123;24.58;ADELANTADA
RC1_PLB124;24.58;ADELANTADA
RC1_PLB125;24.58;ADELANTADA
RC1_PLB127;25.42;ADELANTADA
RC1_PLB129;25.42;ADELANTADA
RC1_PLB130;26.27;ADELANTADA
RC1_PLB131;26.27;ADELANTADA
RC1_PLB132;26.27;ADELANTADA
RC1_PLB135;27.12;ADELANTADA
RC1_PLB136;27.97;ADELANTADA
RC1_PLB140;28.81;ADELANTADA
RC1_PLB142;29.66;ADELANTADA
RC1_PLB143;29.66;ADELANTADA
RC1_PLB146;30.51;ADELANTADA
RC1_PLB147;31.36;ADELANTADA
RC1_PLB149;31.36;ADELANTADA
RC1_PLB150;32.2;ADELANTADA
RC1_PLB151;32.2;ADELANTADA
RC1_PLB152;32.2;ADELANTADA
RC1_PLB153;33.05;ADELANTADA
RC1_PLB155;33.9;ADELANTADA
RC1_PLB156;33.9;ADELANTADA
RC1_PLB158;34.75;ADELANTADA
RC1_PLB159;35.59;ADELANTADA
RC1_PLB160;35.59;ADELANTADA
RC1_PLB161;35.59;ADELANTADA
RC1_PLB162;36.44;ADELANTADA
RC1_PLB163;36.44;ADELANTADA
RC1_PLB164;37.29;ADELANTADA
RC1_PLB165;37.29;ADELANTADA
RC1_PLB166;38.14;ADELANTADA
RC1_PLB167;38.14;ADELANTADA
RC1_PLB168;38.98;ADELANTADA
RC1_PLB169;38.98;ADELANTADA
RC1_PLB170;38.98;ADELANTADA
RC1_PLB171;39.83;ADELANTADA
RC1_PLB172;39.83;ADELANTADA
RC1_PLB173;40.68;ADELANTADA
RC1_PLB175;40.68;ADELANTADA
RC1_PLB178;42.37;ADELANTADA
RC1_PLB180;18.64;VENCIDA
RC1_PLB182;44.92;ADELANTADA
RC1_PLB183;45.76;ADELANTADA
RC1_PLB184;46.61;ADELANTADA
RC1_PLB185;47.46;ADELANTADA
RC1_PLB186;47.46;ADELANTADA
RC1_PLB187;48.31;ADELANTADA
RC1_PLB188;49.15;ADELANTADA
RC1_PLB189;65.15;ADELANTADA
RC1_PLB190;23;ADELANTADA
RC1_PLB191;38.38;ADELANTADA
RC1_PLB192;0.85;ADELANTADA
RC1_PLB193;1.69;ADELANTADA
RC1_PLB194;52.19;ADELANTADA
RC1_PLB195;34.95;ADELANTADA
RC1_PLB196;28.8;ADELANTADA
RC1_PLB197;36.56;ADELANTADA
RC1_PLB199;7.63;ADELANTADA
RC1_PLB200;8.47;ADELANTADA
RC1_PLB201;9.32;ADELANTADA
RC1_PLB202;10.17;ADELANTADA
RC1_PLB203;11.86;ADELANTADA
RC1_PLB204;12.71;ADELANTADA
RC1_PLB205;13.56;ADELANTADA
RC1_PLB206;15.25;ADELANTADA
RC1_PLB207;17.8;ADELANTADA
RC1_PLB208;18.64;ADELANTADA
RC1_PLB209;2.54;ADELANTADA
RC1_PLB210;3.39;ADELANTADA
RC1_PLB211;4.24;ADELANTADA
RC1_PLB212;5.08;ADELANTADA
RC1_PLB213;5.93;ADELANTADA
RC1_PLB214;6.78;ADELANTADA
RC1_PLB215;7.63;ADELANTADA
RC1_PLB216;8.47;ADELANTADA
RC1_PLB217;9.32;ADELANTADA
RC1_PLB218;10.17;ADELANTADA
RC1_PLB219;11.02;ADELANTADA
RC1_PLB220;11.86;ADELANTADA
RC1_PLB221;12.71;ADELANTADA
RC1_PLB222;13.56;ADELANTADA
RC1_PLB223;14.41;ADELANTADA
RC1_PLB224;15.25;ADELANTADA
RC1_PLB225;16.1;ADELANTADA
RC1_PLB226;16.95;ADELANTADA
RC1_PLB227;17.8;ADELANTADA
RC1_PLB228;18.64;ADELANTADA
RC1_PLB229;19.49;ADELANTADA
RC1_PLB230;20.34;ADELANTADA
RC1_PLB231;21.19;ADELANTADA
RC1_PLB232;22.03;ADELANTADA
RC1_PLB233;22.88;ADELANTADA
RC1_PLB234;23.73;ADELANTADA
RC1_PLB235;24.58;ADELANTADA
RC1_PLB236;25.42;ADELANTADA
RC1_PLB237;26.27;ADELANTADA
RC1_PLB238;20.34;ADELANTADA
RC1_PLB239;27.12;ADELANTADA
RC1_PLB240;23.73;ADELANTADA
RC1_PLB241;31.36;ADELANTADA
RC1_PLB242;57.63;ADELANTADA
RC1_PLB243;27.97;ADELANTADA
RC1_PLB244;28.81;ADELANTADA
RC1_PLB245;29.66;ADELANTADA
RC1_PLB246;30.51;ADELANTADA
RC1_PLB247;32.2;ADELANTADA
RC1_PLB248;33.05;ADELANTADA
RC1_PLB249;33.9;ADELANTADA
RC1_PLB250;35.59;ADELANTADA
RC1_PLB251;46.61;ADELANTADA
RC1_PLB252;18.64;ADELANTADA
RC1_PLB253;18.64;ADELANTADA
RC1_PLB254;18.64;ADELANTADA
RC1_PLB255;18.64;ADELANTADA
RC1_PLB257;50;ADELANTADA
RC1_PLB262;41.53;ADELANTADA
RC1_PLB263;48.31;ADELANTADA
RC1_PLB264;34.75;ADELANTADA
RC1_PLB33;0;ADELANTADA
RC1_PLB34;33.05;ADELANTADA
RC1_PLB35;294.92;ADELANTADA
RC1_PLB36;0.85;ADELANTADA
RC1_PLB37;1.69;ADELANTADA
RC1_PLB38;1.69;ADELANTADA
RC1_PLB39;1.69;ADELANTADA
RC1_PLB40;2.54;ADELANTADA
RC1_PLB41;2.54;ADELANTADA
RC1_PLB42;2.54;ADELANTADA
RC1_PLB43;3.39;ADELANTADA
RC1_PLB44;3.39;ADELANTADA
RC1_PLB45;3.39;ADELANTADA
RC1_PLB46;4.24;ADELANTADA
RC1_PLB47;4.24;ADELANTADA
RC1_PLB48;4.24;ADELANTADA
RC1_PLB49;5.08;ADELANTADA
RC1_PLB50;5.08;ADELANTADA
RC1_PLB51;5.08;ADELANTADA
RC1_PLB52;5.93;ADELANTADA
RC1_PLB53;5.93;ADELANTADA
RC1_PLB54;5.93;ADELANTADA
RC1_PLB55;6.78;ADELANTADA
RC1_PLB56;6.78;ADELANTADA
RC1_PLB57;6.78;ADELANTADA
RC1_PLB58;6.78;ADELANTADA
RC1_PLB59;7.63;ADELANTADA
RC1_PLB60;7.63;ADELANTADA
RC1_PLB61;7.63;ADELANTADA
RC1_PLB62;8.47;ADELANTADA
RC1_PLB63;8.47;ADELANTADA
RC1_PLB64;8.47;ADELANTADA
RC1_PLB65;8.47;ADELANTADA
RC1_PLB66;9.32;ADELANTADA
RC1_PLB67;9.32;ADELANTADA
RC1_PLB68;9.32;ADELANTADA
RC1_PLB69;10.17;ADELANTADA
RC1_PLB70;10.17;ADELANTADA
RC1_PLB71;10.17;VENCIDA
RC1_PLB72;10.17;ADELANTADA
RC1_PLB73;11.02;ADELANTADA
RC1_PLB74;11.02;ADELANTADA
RC1_PLB75;11.02;ADELANTADA
RC1_PLB76;11.86;ADELANTADA
RC1_PLB77;11.86;ADELANTADA
RC1_PLB78;11.86;ADELANTADA
RC1_PLB79;12.71;ADELANTADA
RC1_PLB80;12.71;ADELANTADA
RC1_PLB81;12.71;ADELANTADA
RC1_PLB82;12.71;ADELANTADA
RC1_PLB83;13.56;ADELANTADA
RC1_PLB84;13.56;ADELANTADA
RC1_PLB85;13.56;ADELANTADA
RC1_PLB86;14.41;ADELANTADA
RC1_PLB87;14.41;ADELANTADA
RC1_PLB88;14.41;ADELANTADA
RC1_PLB89;15.25;ADELANTADA
RC1_PLB90;15.25;ADELANTADA
RC1_PLB91;15.25;ADELANTADA
RC1_PLB92;16.1;ADELANTADA
RC1_PLB93;16.1;ADELANTADA
RC1_PLB94;16.1;ADELANTADA
RC1_PLB95;16.95;ADELANTADA
RC1_PLB96;16.95;ADELANTADA
RC1_PLB97;16.95;ADELANTADA
RC1_PLB98;17.8;ADELANTADA
RC1_PLB99;17.8;ADELANTADA
RC1_PPF;0;
RC1_RBTCANCADIC;2.67;
RC1_RENBOL10;0;
RC1_RENBOL14;0;
RC1_RENBOL15;0;
RC1_RENBOL16;0;
RC1_RENBOL3;0;
RC1_RENBOL4;0;
RC1_RENBOL5;0;
RC1_RENBOL8;0;
RC1_RENBOL9;0;
RC1_RINGBACKTO1;5.08;
RC1_RINGBACKTON;1.69;
RC1_SCT4586;41.44;ADELANTADA
RC1_SCT4682;110.08;ADELANTADA
